p,q1,q2,q3,dipole,nmr
5.711,744.783735,597.322767,287.465053,1844.09,1.57147
5.712,744.916279,597.438758,287.515315,1844.55,1.57176
5.713,745.048828,597.554766,287.565576,1845.0,1.57205
5.714,745.181382,597.670793,287.615838,1845.46,1.57234
5.715,745.313941,597.786838,287.666099,1845.92,1.57263
5.716,745.446505,597.902901,287.716361,1846.37,1.57292
5.717,745.579073,598.018982,287.766623,1846.83,1.57321
5.718,745.711647,598.135082,287.816884,1847.28,1.5735
5.719,745.844225,598.251199,287.867146,1847.74,1.57379
5.72,745.976809,598.367335,287.917407,1848.2,1.57408
5.721,746.109397,598.483489,287.967669,1848.65,1.57438
5.722,746.24199,598.599662,288.01793,1849.11,1.57467
5.723,746.374589,598.715853,288.068192,1849.57,1.57496
5.724,746.507192,598.832062,288.118453,1850.02,1.57525
5.725,746.6398,598.948289,288.168715,1850.48,1.57554
5.726,746.772413,599.064535,288.218977,1850.94,1.57583
5.727,746.905031,599.180799,288.269238,1851.4,1.57612
5.728,747.037653,599.297081,288.3195,1851.85,1.57641
5.729,747.170281,599.413382,288.369761,1852.31,1.5767
5.73,747.302914,599.529701,288.420023,1852.77,1.57699
5.731,747.435552,599.646038,288.470284,1853.23,1.57728
5.732,747.568195,599.762394,288.520546,1853.69,1.57758
5.733,747.700842,599.878769,288.570807,1854.14,1.57787
5.734,747.833495,599.995162,288.621069,1854.6,1.57816
5.735,747.966153,600.111573,288.67133,1855.06,1.57845
5.736,748.098816,600.228003,288.721592,1855.52,1.57874
5.737,748.231483,600.344451,288.771854,1855.98,1.57903
5.738,748.364156,600.460917,288.822115,1856.44,1.57932
5.739,748.496834,600.577402,288.872377,1856.9,1.57961
5.74,748.629517,600.693906,288.922638,1857.36,1.5799
5.741,748.762205,600.810428,288.9729,1857.82,1.58019
5.742,748.894897,600.926969,289.023161,1858.28,1.58048
5.743,749.027595,601.043528,289.073423,1858.74,1.58077
5.744,749.160298,601.160106,289.123684,1859.2,1.58107
5.745,749.293006,601.276703,289.173946,1859.67,1.58136
5.746,749.425719,601.393318,289.224208,1860.13,1.58165
5.747,749.558437,601.509951,289.274469,1860.59,1.58194
5.748,749.691161,601.626604,289.324731,1861.05,1.58223
5.749,749.823889,601.743275,289.374992,1861.51,1.58252
5.75,749.956622,601.859964,289.425254,1861.97,1.58282
5.751,750.08936,601.976672,289.475515,1862.43,1.58311
5.752,750.222104,602.093399,289.525777,1862.89,1.5834
5.753,750.354853,602.210145,289.576038,1863.35,1.58369
5.754,750.487606,602.326909,289.6263,1863.82,1.58398
5.755,750.620365,602.443692,289.676562,1864.28,1.58427
5.756,750.753129,602.560494,289.726823,1864.74,1.58456
5.757,750.885898,602.677314,289.777085,1865.2,1.58485
5.758,751.018672,602.794153,289.827346,1865.67,1.58514
5.759,751.151451,602.911011,289.877608,1866.13,1.58543
5.76,751.284235,603.027888,289.927869,1866.59,1.58573
5.761,751.417025,603.144784,289.978131,1867.06,1.58602
5.762,751.54982,603.261698,290.028392,1867.52,1.58631
5.763,751.682619,603.378631,290.078654,1867.98,1.5866
5.764,751.815424,603.495583,290.128916,1868.45,1.58689
5.765,751.948234,603.612554,290.179177,1868.91,1.58718
5.766,752.08105,603.729544,290.229439,1869.37,1.58747
5.767,752.21387,603.846552,290.2797,1869.84,1.58776
5.768,752.346695,603.96358,290.329962,1870.3,1.58805
5.769,752.479526,604.080626,290.380223,1870.77,1.58835
5.77,752.612362,604.197691,290.430485,1871.23,1.58864
5.771,752.745203,604.314776,290.480746,1871.7,1.58893
5.772,752.87805,604.431879,290.531008,1872.16,1.58922
5.773,753.010901,604.549001,290.58127,1872.63,1.58951
5.774,753.143758,604.666142,290.631531,1873.09,1.5898
5.775,753.27662,604.783302,290.681793,1873.56,1.59009
5.776,753.409487,604.900481,290.732054,1874.02,1.59038
5.777,753.542359,605.017679,290.782316,1874.49,1.59067
5.778,753.675237,605.134896,290.832577,1874.95,1.59097
5.779,753.80812,605.252132,290.882839,1875.42,1.59126
5.78,753.941008,605.369388,290.9331,1875.89,1.59155
5.781,754.073901,605.486662,290.983362,1876.35,1.59184
5.782,754.206799,605.603955,291.033624,1876.82,1.59213
5.783,754.339703,605.721268,291.083885,1877.28,1.59242
5.784,754.472612,605.838599,291.134147,1877.75,1.59271
5.785,754.605526,605.95595,291.184408,1878.22,1.593
5.786,754.738446,606.073319,291.23467,1878.69,1.59329
5.787,754.871371,606.190708,291.284931,1879.15,1.59359
5.788,755.004301,606.308116,291.335193,1879.62,1.59388
5.789,755.137236,606.425543,291.385454,1880.09,1.59417
5.79,755.270177,606.54299,291.435716,1880.56,1.59446
5.791,755.403123,606.660455,291.485978,1881.02,1.59475
5.792,755.536074,606.77794,291.536239,1881.49,1.59504
5.793,755.669031,606.895444,291.586501,1881.96,1.59533
5.794,755.801993,607.012968,291.636762,1882.43,1.59562
5.795,755.93496,607.13051,291.687024,1882.9,1.59592
5.796,756.067932,607.248072,291.737285,1883.37,1.59621
5.797,756.20091,607.365653,291.787547,1883.84,1.5965
5.798,756.333893,607.483253,291.837808,1884.31,1.59679
5.799,756.466882,607.600873,291.88807,1884.78,1.59708
5.8,756.599876,607.718512,291.938332,1885.25,1.59737
5.801,756.732875,607.83617,291.988593,1885.71,1.59766
5.802,756.86588,607.953848,292.038855,1886.18,1.59795
5.803,756.998889,608.071544,292.089116,1886.65,1.59825
5.804,757.131905,608.189261,292.139378,1887.13,1.59854
5.805,757.264925,608.306997,292.189639,1887.6,1.59883
5.806,757.397951,608.424752,292.239901,1888.07,1.59912
5.807,757.530983,608.542526,292.290162,1888.54,1.59941
5.808,757.66402,608.66032,292.340424,1889.01,1.5997
5.809,757.797062,608.778133,292.390686,1889.48,1.59999
5.81,757.930109,608.895966,292.440947,1889.95,1.60028
5.811,758.063162,609.013819,292.491209,1890.42,1.60058
5.812,758.196221,609.13169,292.54147,1890.89,1.60087
5.813,758.329284,609.249582,292.591732,1891.37,1.60116
5.814,758.462354,609.367492,292.641993,1891.84,1.60145
5.815,758.595428,609.485423,292.692255,1892.31,1.60174
5.816,758.728508,609.603372,292.742516,1892.78,1.60203
5.817,758.861594,609.721342,292.792778,1893.25,1.60232
5.818,758.994685,609.839331,292.84304,1893.73,1.60261
5.819,759.127781,609.957339,292.893301,1894.2,1.60291
5.82,759.260883,610.075367,292.943563,1894.67,1.6032
5.821,759.39399,610.193415,292.993824,1895.15,1.60349
5.822,759.527103,610.311482,293.044086,1895.62,1.60378
5.823,759.660221,610.429569,293.094347,1896.09,1.60407
5.824,759.793345,610.547675,293.144609,1896.57,1.60436
5.825,759.926474,610.665802,293.19487,1897.04,1.60465
5.826,760.059608,610.783947,293.245132,1897.51,1.60495
5.827,760.192748,610.902113,293.295394,1897.99,1.60524
5.828,760.325894,611.020298,293.345655,1898.46,1.60553
5.829,760.459045,611.138503,293.395917,1898.94,1.60582
5.83,760.592202,611.256728,293.446178,1899.41,1.60611
5.831,760.725364,611.374972,293.49644,1899.89,1.6064
5.832,760.858531,611.493236,293.546701,1900.36,1.60669
5.833,760.991704,611.61152,293.596963,1900.84,1.60699
5.834,761.124883,611.729823,293.647224,1901.31,1.60728
5.835,761.258067,611.848147,293.697486,1901.79,1.60757
5.836,761.391257,611.96649,293.747748,1902.26,1.60786
5.837,761.524452,612.084853,293.798009,1902.74,1.60815
5.838,761.657653,612.203236,293.848271,1903.22,1.60844
5.839,761.790859,612.321638,293.898532,1903.69,1.60873
5.84,761.924071,612.440061,293.948794,1904.17,1.60903
5.841,762.057289,612.558503,293.999055,1904.64,1.60932
5.842,762.190512,612.676965,294.049317,1905.12,1.60961
5.843,762.32374,612.795448,294.099578,1905.6,1.6099
5.844,762.456975,612.91395,294.14984,1906.08,1.61019
5.845,762.590214,613.032471,294.200102,1906.55,1.61048
5.846,762.72346,613.151013,294.250363,1907.03,1.61077
5.847,762.856711,613.269575,294.300625,1907.51,1.61107
5.848,762.989967,613.388157,294.350886,1907.99,1.61136
5.849,763.123229,613.506759,294.401148,1908.46,1.61165
5.85,763.256497,613.62538,294.451409,1908.94,1.61194
5.851,763.38977,613.744022,294.501671,1909.42,1.61223
5.852,763.523049,613.862684,294.551932,1909.9,1.61252
5.853,763.656334,613.981366,294.602194,1910.38,1.61282
5.854,763.789624,614.100067,294.652456,1910.86,1.61311
5.855,763.92292,614.218789,294.702717,1911.33,1.6134
5.856,764.056221,614.337531,294.752979,1911.81,1.61369
5.857,764.189529,614.456293,294.80324,1912.29,1.61398
5.858,764.322841,614.575075,294.853502,1912.78,1.61428
5.859,764.45616,614.693877,294.903763,1913.26,1.61457
5.86,764.589484,614.8127,294.954025,1913.74,1.61486
5.861,764.722814,614.931542,295.004287,1914.22,1.61515
5.862,764.856149,615.050405,295.054548,1914.7,1.61544
5.863,764.98949,615.169287,295.10481,1915.18,1.61573
5.864,765.122837,615.28819,295.155071,1915.66,1.61603
5.865,765.25619,615.407113,295.205333,1916.14,1.61632
5.866,765.389548,615.526056,295.255594,1916.62,1.61661
5.867,765.522912,615.64502,295.305856,1917.1,1.6169
5.868,765.656281,615.764004,295.356117,1917.58,1.61719
5.869,765.789657,615.883008,295.406379,1918.07,1.61748
5.87,765.923038,616.002032,295.456641,1918.55,1.61778
5.871,766.056424,616.121076,295.506902,1919.03,1.61807
5.872,766.189817,616.240141,295.557164,1919.51,1.61836
5.873,766.323215,616.359226,295.607425,1919.99,1.61865
5.874,766.456619,616.478331,295.657687,1920.48,1.61894
5.875,766.590029,616.597457,295.707948,1920.96,1.61923
5.876,766.723444,616.716603,295.75821,1921.44,1.61953
5.877,766.856865,616.835769,295.808471,1921.92,1.61982
5.878,766.990292,616.954956,295.858733,1922.41,1.62011
5.879,767.123725,617.074163,295.908995,1922.89,1.6204
5.88,767.257163,617.19339,295.959256,1923.37,1.62069
5.881,767.390608,617.312638,296.009518,1923.86,1.62098
5.882,767.524058,617.431906,296.059779,1924.34,1.62128
5.883,767.657514,617.551195,296.110041,1924.83,1.62157
5.884,767.790975,617.670504,296.160302,1925.31,1.62186
5.885,767.924443,617.789834,296.210564,1925.79,1.62215
5.886,768.057916,617.909184,296.260826,1926.28,1.62244
5.887,768.191395,618.028554,296.311087,1926.76,1.62273
5.888,768.32488,618.147945,296.361349,1927.25,1.62303
5.889,768.45837,618.267356,296.41161,1927.73,1.62332
5.89,768.591867,618.386788,296.461872,1928.22,1.62361
5.891,768.725369,618.506241,296.512133,1928.7,1.6239
5.892,768.858877,618.625714,296.562395,1929.19,1.62419
5.893,768.992391,618.745208,296.612656,1929.68,1.62449
5.894,769.125911,618.864722,296.662918,1930.16,1.62478
5.895,769.259436,618.984257,296.71318,1930.65,1.62507
5.896,769.392968,619.103812,296.763441,1931.13,1.62536
5.897,769.526505,619.223388,296.813703,1931.62,1.62565
5.898,769.660048,619.342985,296.863964,1932.11,1.62594
5.899,769.793598,619.462602,296.914226,1932.59,1.62624
5.9,769.927153,619.58224,296.964487,1933.08,1.62653
5.901,770.060713,619.701898,297.014749,1933.57,1.62682
5.902,770.19428,619.821578,297.065011,1934.06,1.62711
5.903,770.327853,619.941277,297.115272,1934.54,1.6274
5.904,770.461431,620.060998,297.165534,1935.03,1.62769
5.905,770.595016,620.180739,297.215795,1935.52,1.62799
5.906,770.728606,620.300502,297.266057,1936.01,1.62828
5.907,770.862202,620.420284,297.316318,1936.5,1.62857
5.908,770.995804,620.540088,297.36658,1936.98,1.62886
5.909,771.129412,620.659912,297.416841,1937.47,1.62915
5.91,771.263027,620.779757,297.467103,1937.96,1.62945
5.911,771.396646,620.899623,297.517365,1938.45,1.62974
5.912,771.530272,621.01951,297.567626,1938.94,1.63003
5.913,771.663904,621.139418,297.617888,1939.43,1.63032
5.914,771.797542,621.259346,297.668149,1939.92,1.63061
5.915,771.931186,621.379295,297.718411,1940.41,1.63091
5.916,772.064835,621.499265,297.768672,1940.9,1.6312
5.917,772.198491,621.619256,297.818934,1941.39,1.63149
5.918,772.332153,621.739268,297.869196,1941.88,1.63178
5.919,772.46582,621.859301,297.919457,1942.37,1.63207
5.92,772.599494,621.979355,297.969719,1942.86,1.63236
5.921,772.733173,622.099429,298.01998,1943.35,1.63266
5.922,772.866859,622.219525,298.070242,1943.84,1.63295
5.923,773.000551,622.339642,298.120503,1944.33,1.63324
5.924,773.134248,622.459779,298.170765,1944.82,1.63353
5.925,773.267952,622.579938,298.221026,1945.32,1.63382
5.926,773.401661,622.700117,298.271288,1945.81,1.63412
5.927,773.535377,622.820318,298.32155,1946.3,1.63441
5.928,773.669099,622.940539,298.371811,1946.79,1.6347
5.929,773.802826,623.060782,298.422073,1947.28,1.63499
5.93,773.93656,623.181045,298.472334,1947.78,1.63528
5.931,774.0703,623.30133,298.522596,1948.27,1.63558
5.932,774.204045,623.421636,298.572857,1948.76,1.63587
5.933,774.337797,623.541963,298.623119,1949.25,1.63616
5.934,774.471555,623.662311,298.673381,1949.75,1.63645
5.935,774.605319,623.78268,298.723642,1950.24,1.63674
5.936,774.739089,623.90307,298.773904,1950.73,1.63704
5.937,774.872865,624.023481,298.824165,1951.23,1.63733
5.938,775.006647,624.143914,298.874427,1951.72,1.63762
5.939,775.140436,624.264367,298.924688,1952.22,1.63791
5.94,775.27423,624.384842,298.97495,1952.71,1.6382
5.941,775.408031,624.505338,299.025211,1953.2,1.6385
5.942,775.541837,624.625856,299.075473,1953.7,1.63879
5.943,775.67565,624.746394,299.125735,1954.19,1.63908
5.944,775.809468,624.866954,299.175996,1954.69,1.63937
5.945,775.943293,624.987535,299.226258,1955.18,1.63966
5.946,776.077124,625.108137,299.276519,1955.68,1.63996
5.947,776.210961,625.228761,299.326781,1956.18,1.64025
5.948,776.344805,625.349406,299.377042,1956.67,1.64054
5.949,776.478654,625.470072,299.427304,1957.17,1.64083
5.95,776.61251,625.590759,299.477566,1957.66,1.64112
5.951,776.746371,625.711468,299.527827,1958.16,1.64142
5.952,776.880239,625.832198,299.578089,1958.66,1.64171
5.953,777.014113,625.95295,299.62835,1959.15,1.642
5.954,777.147993,626.073722,299.678612,1959.65,1.64229
5.955,777.28188,626.194517,299.728873,1960.15,1.64258
5.956,777.415772,626.315332,299.779135,1960.64,1.64288
5.957,777.549671,626.436169,299.829397,1961.14,1.64317
5.958,777.683576,626.557028,299.879658,1961.64,1.64346
5.959,777.817487,626.677908,299.92992,1962.14,1.64375
5.96,777.951404,626.798809,299.980181,1962.63,1.64405
5.961,778.085327,626.919732,300.030443,1963.13,1.64434
5.962,778.219257,627.040676,300.080704,1963.63,1.64463
5.963,778.353193,627.161642,300.130966,1964.13,1.64492
5.964,778.487135,627.282629,300.181227,1964.63,1.64521
5.965,778.621083,627.403638,300.231489,1965.13,1.64551
5.966,778.755038,627.524669,300.281751,1965.63,1.6458
5.967,778.888999,627.645721,300.332012,1966.13,1.64609
5.968,779.022966,627.766794,300.382274,1966.63,1.64639
5.969,779.156939,627.887889,300.432535,1967.13,1.64668
5.97,779.290918,628.009006,300.482797,1967.63,1.64697
5.971,779.424904,628.130144,300.533058,1968.13,1.64726
5.972,779.558896,628.251304,300.58332,1968.63,1.64755
5.973,779.692894,628.372485,300.633582,1969.13,1.64785
5.974,779.826899,628.493688,300.683843,1969.63,1.64814
5.975,779.96091,628.614913,300.734105,1970.13,1.64843
5.976,780.094927,628.73616,300.784366,1970.63,1.64872
5.977,780.22895,628.857428,300.834628,1971.14,1.64902
5.978,780.36298,628.978717,300.884889,1971.64,1.64931
5.979,780.497016,629.100029,300.935151,1972.14,1.6496
5.98,780.631058,629.221362,300.985413,1972.64,1.64989
5.981,780.765107,629.342717,301.035674,1973.14,1.65018
5.982,780.899161,629.464094,301.085936,1973.64,1.65048
5.983,781.033223,629.585492,301.136197,1974.15,1.65077
5.984,781.16729,629.706912,301.186459,1974.65,1.65106
5.985,781.301364,629.828354,301.23672,1975.15,1.65135
5.986,781.435444,629.949818,301.286982,1975.66,1.65165
5.987,781.569531,630.071304,301.337243,1976.16,1.65194
5.988,781.703624,630.192811,301.387505,1976.66,1.65223
5.989,781.837723,630.314341,301.437767,1977.16,1.65252
5.99,781.971829,630.435892,301.488028,1977.67,1.65282
5.991,782.10594,630.557465,301.53829,1978.17,1.65311
5.992,782.240059,630.67906,301.588551,1978.68,1.6534
5.993,782.374183,630.800677,301.638813,1979.18,1.65369
5.994,782.508315,630.922315,301.689074,1979.68,1.65398
5.995,782.642452,631.043976,301.739336,1980.19,1.65428
5.996,782.776596,631.165658,301.789598,1980.69,1.65457
5.997,782.910746,631.287363,301.839859,1981.2,1.65486
5.998,783.044903,631.409089,301.890121,1981.7,1.65515
5.999,783.179066,631.530838,301.940382,1982.21,1.65545
6.0,783.313235,631.652608,301.990644,1982.72,1.65574
6.001,783.447411,631.774401,302.040905,1983.22,1.65603
6.002,783.581593,631.896215,302.091167,1983.73,1.65632
6.003,783.715782,632.018051,302.141429,1984.23,1.65662
6.004,783.849977,632.13991,302.19169,1984.74,1.65691
6.005,783.984179,632.26179,302.241952,1985.25,1.6572
6.006,784.118387,632.383693,302.292213,1985.75,1.65749
6.007,784.252601,632.505618,302.342475,1986.26,1.65779
6.008,784.386822,632.627564,302.392736,1986.77,1.65808
6.009,784.521049,632.749533,302.442998,1987.27,1.65837
6.01,784.655283,632.871524,302.49326,1987.78,1.65866
6.011,784.789523,632.993537,302.543521,1988.29,1.65895
6.012,784.92377,633.115573,302.593783,1988.8,1.65925
6.013,785.058023,633.23763,302.644044,1989.3,1.65954
6.014,785.192283,633.35971,302.694306,1989.81,1.65983
6.015,785.326549,633.481812,302.744567,1990.32,1.66012
6.016,785.460822,633.603936,302.794829,1990.83,1.66042
6.017,785.595101,633.726082,302.84509,1991.34,1.66071
6.018,785.729387,633.84825,302.895352,1991.85,1.661
6.019,785.863679,633.970441,302.945614,1992.36,1.66129
6.02,785.997978,634.092654,302.995875,1992.87,1.66159
6.021,786.132283,634.214889,303.046137,1993.38,1.66188
6.022,786.266595,634.337147,303.096398,1993.88,1.66217
6.023,786.400913,634.459426,303.14666,1994.39,1.66246
6.024,786.535238,634.581728,303.196921,1994.9,1.66276
6.025,786.669569,634.704053,303.247183,1995.42,1.66305
6.026,786.803907,634.8264,303.297445,1995.93,1.66334
6.027,786.938252,634.948769,303.347706,1996.44,1.66363
6.028,787.072603,635.07116,303.397968,1996.95,1.66393
6.029,787.206961,635.193574,303.448229,1997.46,1.66422
6.03,787.341325,635.31601,303.498491,1997.97,1.66451
6.031,787.475695,635.438469,303.548752,1998.48,1.6648
6.032,787.610073,635.56095,303.599014,1998.99,1.6651
6.033,787.744457,635.683453,303.649276,1999.5,1.66539
6.034,787.878847,635.805979,303.699537,2000.02,1.66568
6.035,788.013244,635.928527,303.749799,2000.53,1.66597
6.036,788.147648,636.051098,303.80006,2001.04,1.66627
6.037,788.282058,636.173692,303.850322,2001.55,1.66656
6.038,788.416475,636.296307,303.900583,2002.07,1.66685
6.039,788.550899,636.418946,303.950845,2002.58,1.66714
6.04,788.685329,636.541606,304.001107,2003.09,1.66744
6.041,788.819766,636.66429,304.051368,2003.61,1.66773
6.042,788.954209,636.786996,304.10163,2004.12,1.66802
